 스테이지,일반 몬스터 체력,일반 몬스터 공격력,일반 몬스터 외공 방어력,일반 몬스터 내공 방어력,보스 몬스터 체력,보스 몬스터 공격력,보스 몬스터 외공 방어력,보스 몬스터 내공 방어력
864.00,14806840955853000000000000000.00,22807.44,0.00,0.00,74034204779265200000000000000.00,68422.31,163350.00,169200.00
865.00,15843319822762800000000000000.00,23012.70,0.00,0.00,79216599113813800000000000000.00,69038.11,163500.00,169500.00
866.00,16952352210356100000000000000.00,23219.82,0.00,0.00,84761761051780800000000000000.00,69659.45,163650.00,169800.00
867.00,18139016865081100000000000000.00,23428.80,0.00,0.00,90695084325405400000000000000.00,70286.39,163800.00,170100.00
868.00,19408748045636800000000000000.00,23639.65,0.00,0.00,97043740228183800000000000000.00,70918.96,163950.00,170400.00
869.00,20767360408831300000000000000.00,23852.41,0.00,0.00,103836802044157000000000000000.00,71557.23,164100.00,170700.00
870.00,22221075637449500000000000000.00,24067.08,0.00,0.00,111105378187248000000000000000.00,72201.25,164250.00,171000.00
871.00,23776550932071000000000000000.00,24283.69,0.00,0.00,118882754660355000000000000000.00,72851.06,164400.00,171300.00
872.00,25440909497316000000000000000.00,24502.24,0.00,0.00,127204547486580000000000000000.00,73506.72,164550.00,171600.00
873.00,27221773162128100000000000000.00,24722.76,0.00,0.00,136108865810640000000000000000.00,74168.28,164700.00,171900.00
874.00,29127297283477000000000000000.00,24945.27,0.00,0.00,145636486417385000000000000000.00,74835.80,164850.00,172200.00
875.00,31166208093320400000000000000.00,25169.77,0.00,0.00,233746560699903000000000000000.00,75509.32,165000.00,172500.00
876.00,33347842659852900000000000000.00,25396.30,0.00,0.00,166739213299264000000000000000.00,76188.90,165150.00,172800.00
877.00,35682191646042600000000000000.00,25624.87,0.00,0.00,178410958230213000000000000000.00,76874.60,173100.00,173100.00
878.00,38179945061265600000000000000.00,25855.49,0.00,0.00,190899725306328000000000000000.00,77566.47,173400.00,173400.00
879.00,40852541215554200000000000000.00,26088.19,0.00,0.00,204262706077771000000000000000.00,78264.57,173700.00,173700.00
880.00,43712219100642900000000000000.00,26322.98,0.00,0.00,218561095503215000000000000000.00,78968.95,174000.00,174000.00
881.00,49831929774733000000000000000.00,26559.89,0.00,0.00,249159648873665000000000000000.00,79679.67,174300.00,174300.00
882.00,53320164858964300000000000000.00,26798.93,0.00,0.00,266600824294821000000000000000.00,80396.79,174600.00,174600.00
883.00,57052576399091800000000000000.00,27040.12,0.00,0.00,285262881995459000000000000000.00,81120.36,174900.00,174900.00
884.00,61046256747028200000000000000.00,27283.48,0.00,0.00,305231283735141000000000000000.00,81850.44,175200.00,175200.00
885.00,65319494719320200000000000000.00,27529.03,0.00,0.00,326597473596601000000000000000.00,82587.10,175500.00,175500.00
886.00,69891859349672600000000000000.00,27776.79,0.00,0.00,349459296748363000000000000000.00,83330.38,175800.00,175800.00
887.00,74784289504149700000000000000.00,28026.79,0.00,0.00,373921447520748000000000000000.00,84080.36,176100.00,176100.00
888.00,80019189769440200000000000000.00,28279.03,0.00,0.00,400095948847201000000000000000.00,84837.08,176400.00,176400.00
889.00,85620533053301000000000000000.00,28533.54,0.00,0.00,428102665266505000000000000000.00,85600.61,176700.00,176700.00
890.00,91613970367032000000000000000.00,28790.34,0.00,0.00,458069851835160000000000000000.00,86371.02,177000.00,177000.00
891.00,104439926218417000000000000000.00,29049.45,0.00,0.00,522199631092083000000000000000.00,87148.36,177300.00,177300.00
892.00,111750721053706000000000000000.00,29310.90,0.00,0.00,558753605268528000000000000000.00,87932.69,177600.00,177600.00
893.00,119573271527465000000000000000.00,29574.70,0.00,0.00,597866357637325000000000000000.00,88724.09,177900.00,177900.00
894.00,127943400534388000000000000000.00,29840.87,0.00,0.00,639717002671938000000000000000.00,89522.60,178200.00,178200.00
895.00,136899438571795000000000000000.00,30109.44,0.00,0.00,684497192858974000000000000000.00,90328.31,178500.00,178500.00
896.00,146482399271820000000000000000.00,30380.42,0.00,0.00,732411996359102000000000000000.00,91141.26,178800.00,178800.00
897.00,156736167220848000000000000000.00,30653.84,0.00,0.00,783680836104239000000000000000.00,91961.53,179100.00,179100.00
898.00,167707698926307000000000000000.00,30929.73,0.00,0.00,838538494631536000000000000000.00,92789.19,179400.00,179400.00
899.00,179447237851149000000000000000.00,31208.10,0.00,0.00,897236189255744000000000000000.00,93624.29,179700.00,179700.00
900.00,192008544500729000000000000000.00,31488.97,0.00,0.00,1440064083755470000000000000000.00,94466.91,180000.00,180000.00
901.00,205449142615780000000000000000.00,31772.37,0.00,0.00,1027245713078900000000000000000.00,95317.11,180000.00,180000.00
902.00,219830582598885000000000000000.00,32058.32,0.00,0.00,1099152912994420000000000000000.00,96174.96,180000.00,180000.00
903.00,235218723380807000000000000000.00,32346.85,0.00,0.00,1176093616904030000000000000000.00,97040.54,180000.00,180000.00
904.00,251684034017463000000000000000.00,32637.97,0.00,0.00,1258420170087320000000000000000.00,97913.90,180000.00,180000.00
905.00,269301916398686000000000000000.00,32931.71,0.00,0.00,1346509581993430000000000000000.00,98795.13,180000.00,180000.00
906.00,288153050546594000000000000000.00,33228.10,0.00,0.00,1440765252732970000000000000000.00,99684.29,180000.00,180000.00
907.00,308323764084855000000000000000.00,33527.15,0.00,0.00,1541618820424280000000000000000.00,100581.44,180000.00,180000.00
908.00,329906427570795000000000000000.00,33828.89,0.00,0.00,1649532137853980000000000000000.00,101486.68,180000.00,180000.00
909.00,352999877500751000000000000000.00,34133.35,0.00,0.00,1764999387503750000000000000000.00,102400.06,180000.00,180000.00
910.00,377709868925804000000000000000.00,34440.55,0.00,0.00,1888549344629020000000000000000.00,103321.66,180000.00,180000.00
911.00,404149559750610000000000000000.00,34750.52,0.00,0.00,2020747798753050000000000000000.00,104251.55,180000.00,180000.00
912.00,432440028933153000000000000000.00,35063.27,0.00,0.00,2162200144665760000000000000000.00,105189.82,180000.00,180000.00
913.00,462710830958473000000000000000.00,35378.84,0.00,0.00,2313554154792370000000000000000.00,106136.52,180000.00,180000.00
914.00,495100589125566000000000000000.00,35697.25,0.00,0.00,2475502945627830000000000000000.00,107091.75,180000.00,180000.00
915.00,529757630364356000000000000000.00,36018.53,0.00,0.00,2648788151821780000000000000000.00,108055.58,180000.00,180000.00
916.00,566840664489861000000000000000.00,36342.69,0.00,0.00,2834203322449310000000000000000.00,109028.08,180000.00,180000.00
917.00,606519511004151000000000000000.00,36669.78,0.00,0.00,3032597555020760000000000000000.00,110009.33,180000.00,180000.00
918.00,648975876774442000000000000000.00,36999.81,0.00,0.00,3244879383872210000000000000000.00,110999.42,180000.00,180000.00
919.00,694404188148653000000000000000.00,37332.80,0.00,0.00,3472020940743260000000000000000.00,111998.41,180000.00,180000.00
920.00,743012481319059000000000000000.00,37668.80,0.00,0.00,3715062406595290000000000000000.00,113006.40,180000.00,180000.00
921.00,795023355011393000000000000000.00,38007.82,0.00,0.00,3975116775056960000000000000000.00,114023.45,180000.00,180000.00
922.00,850674989862190000000000000000.00,38349.89,0.00,0.00,4253374949310950000000000000000.00,115049.67,180000.00,180000.00
923.00,910222239152544000000000000000.00,38695.04,0.00,0.00,4551111195762720000000000000000.00,116085.11,180000.00,180000.00
924.00,973937795893222000000000000000.00,39043.29,0.00,0.00,4869688979466110000000000000000.00,117129.88,180000.00,180000.00
925.00,1042113441605750000000000000000.00,39394.68,0.00,0.00,6252680649634480000000000000000.00,118184.05,180000.00,180000.00
926.00,1115061382518150000000000000000.00,39749.23,0.00,0.00,5575306912590750000000000000000.00,119247.70,180300.00,180150.00
927.00,1193115679294420000000000000000.00,40106.98,0.00,0.00,5965578396472100000000000000000.00,120320.93,180600.00,180300.00
928.00,1276633776845030000000000000000.00,40467.94,0.00,0.00,6383168884225150000000000000000.00,121403.82,180900.00,180450.00
929.00,1365998141224180000000000000000.00,40832.15,0.00,0.00,6829990706120910000000000000000.00,122496.46,181200.00,180600.00
930.00,1461618011109870000000000000000.00,41199.64,0.00,0.00,7308090055549370000000000000000.00,123598.92,181500.00,180750.00
931.00,1563931271887570000000000000000.00,41570.44,0.00,0.00,7819656359437830000000000000000.00,124711.31,181800.00,180900.00
932.00,1673406460919700000000000000000.00,41944.57,0.00,0.00,8367032304598480000000000000000.00,125833.72,182100.00,181050.00
933.00,1790544913184070000000000000000.00,42322.07,0.00,0.00,8952724565920370000000000000000.00,126966.22,182400.00,181200.00
934.00,1915883057106960000000000000000.00,42702.97,0.00,0.00,9579415285534800000000000000000.00,128108.92,182700.00,181350.00
935.00,2049994871104450000000000000000.00,43087.30,0.00,0.00,10249974355522200000000000000000.00,129261.90,183000.00,181500.00
936.00,2193494512081760000000000000000.00,43475.08,0.00,0.00,10967472560408800000000000000000.00,130425.25,183300.00,181650.00
937.00,2347039127927480000000000000000.00,43866.36,0.00,0.00,11735195639637400000000000000000.00,131599.08,183600.00,181800.00
938.00,2511331866882410000000000000000.00,44261.16,0.00,0.00,12556659334412000000000000000000.00,132783.47,183900.00,181950.00
939.00,2687125097564170000000000000000.00,44659.51,0.00,0.00,13435625487820900000000000000000.00,133978.52,184200.00,182100.00
940.00,2875223854393670000000000000000.00,45061.44,0.00,0.00,14376119271968300000000000000000.00,135184.33,184500.00,182250.00
941.00,3076489524201220000000000000000.00,45467.00,0.00,0.00,15382447621006100000000000000000.00,136400.99,184800.00,182400.00
942.00,3291843790895310000000000000000.00,45876.20,0.00,0.00,16459218954476500000000000000000.00,137628.60,185100.00,182550.00
943.00,3522272856257980000000000000000.00,46289.08,0.00,0.00,17611364281289900000000000000000.00,138867.25,185400.00,182700.00
944.00,3768831956196040000000000000000.00,46705.69,0.00,0.00,18844159780980200000000000000000.00,140117.06,185700.00,182850.00
945.00,4032650193129760000000000000000.00,47126.04,0.00,0.00,20163250965648800000000000000000.00,141378.11,186000.00,183000.00
946.00,4314935706648850000000000000000.00,47550.17,0.00,0.00,21574678533244200000000000000000.00,142650.52,186300.00,183150.00
947.00,4616981206114270000000000000000.00,47978.12,0.00,0.00,23084906030571300000000000000000.00,143934.37,186600.00,183300.00
948.00,4940169890542270000000000000000.00,48409.93,0.00,0.00,24700849452711300000000000000000.00,145229.78,186900.00,183450.00
949.00,5285981782880230000000000000000.00,48845.62,0.00,0.00,26429908914401100000000000000000.00,146536.85,187200.00,183600.00
950.00,5656000507681840000000000000000.00,49285.23,0.00,0.00,33936003046091100000000000000000.00,147855.68,187500.00,183750.00
951.00,6447840578757300000000000000000.00,49728.79,0.00,0.00,32239202893786500000000000000000.00,149186.38,187800.00,183900.00
952.00,6899189419270310000000000000000.00,50176.35,0.00,0.00,34495947096351500000000000000000.00,150529.06,184050.00,188100.00
953.00,7382132678619230000000000000000.00,50627.94,0.00,0.00,36910663393096200000000000000000.00,151883.82,184200.00,188400.00
954.00,7898881966122580000000000000000.00,51083.59,0.00,0.00,39494409830612900000000000000000.00,153250.77,184350.00,188700.00
955.00,8451803703751160000000000000000.00,51543.34,0.00,0.00,42259018518755800000000000000000.00,154630.03,184500.00,189000.00
956.00,9043429963013740000000000000000.00,52007.23,0.00,0.00,45217149815068700000000000000000.00,156021.70,184650.00,189300.00
957.00,9676470060424700000000000000000.00,52475.30,0.00,0.00,48382350302123500000000000000000.00,157425.90,184800.00,189600.00
958.00,10353822964654400000000000000000.00,52947.58,0.00,0.00,51769114823272200000000000000000.00,158842.73,184950.00,189900.00
959.00,11078590572180200000000000000000.00,53424.10,0.00,0.00,55392952860901200000000000000000.00,160272.31,185100.00,190200.00
960.00,11854091912232900000000000000000.00,53904.92,0.00,0.00,59270459561164300000000000000000.00,161714.77,185250.00,190500.00
961.00,12683878346089200000000000000000.00,54390.07,0.00,0.00,63419391730445800000000000000000.00,163170.20,185400.00,190800.00
962.00,13571749830315400000000000000000.00,54879.58,0.00,0.00,67858749151577000000000000000000.00,164638.73,185550.00,191100.00
963.00,14521772318437500000000000000000.00,55373.49,0.00,0.00,72608861592187400000000000000000.00,166120.48,185700.00,191400.00
964.00,15538296380728100000000000000000.00,55871.85,0.00,0.00,77691481903640500000000000000000.00,167615.56,185850.00,191700.00
965.00,16625977127379100000000000000000.00,56374.70,0.00,0.00,83129885636895400000000000000000.00,169124.10,186000.00,192000.00
966.00,17789795526295600000000000000000.00,56882.07,0.00,0.00,88948977631478100000000000000000.00,170646.22,186150.00,192300.00
967.00,19035081213136300000000000000000.00,57394.01,0.00,0.00,95175406065681500000000000000000.00,172182.04,186300.00,192600.00
968.00,20367536898055900000000000000000.00,57910.56,0.00,0.00,101837684490279000000000000000000.00,173731.67,186450.00,192900.00
969.00,21793264480919800000000000000000.00,58431.75,0.00,0.00,108966322404599000000000000000000.00,175295.26,186600.00,193200.00
970.00,23318792994584200000000000000000.00,58957.64,0.00,0.00,116593964972921000000000000000000.00,176872.92,186750.00,193500.00
971.00,24951108504205000000000000000000.00,59488.26,0.00,0.00,124755542521025000000000000000000.00,178464.77,186900.00,193800.00
972.00,26697686099499400000000000000000.00,60023.65,0.00,0.00,133488430497497000000000000000000.00,180070.96,187050.00,194100.00
973.00,28566524126464400000000000000000.00,60563.86,0.00,0.00,142832620632322000000000000000000.00,181691.59,187200.00,194400.00
974.00,30566180815316900000000000000000.00,61108.94,0.00,0.00,152830904076584000000000000000000.00,183326.82,187350.00,194700.00
975.00,32705813472389000000000000000000.00,61658.92,0.00,0.00,245293601042918000000000000000000.00,184976.76,187500.00,195000.00
976.00,34995220415456300000000000000000.00,62213.85,0.00,0.00,174976102077281000000000000000000.00,186641.55,187650.00,195300.00
977.00,37444885844538200000000000000000.00,62773.78,0.00,0.00,187224429222691000000000000000000.00,188321.33,195600.00,195600.00
978.00,40066027853655900000000000000000.00,63338.74,0.00,0.00,200330139268279000000000000000000.00,190016.22,195900.00,195900.00
979.00,42870649803411800000000000000000.00,63908.79,0.00,0.00,214353249017059000000000000000000.00,191726.36,196200.00,196200.00
980.00,45871595289650600000000000000000.00,64483.97,0.00,0.00,229357976448253000000000000000000.00,193451.90,196500.00,196500.00
981.00,52293618630201700000000000000000.00,65064.32,0.00,0.00,261468093151009000000000000000000.00,195192.97,196800.00,196800.00
982.00,55954171934315900000000000000000.00,65649.90,0.00,0.00,279770859671579000000000000000000.00,196949.70,197100.00,197100.00
983.00,59870963969718000000000000000000.00,66240.75,0.00,0.00,299354819848590000000000000000000.00,198722.25,197400.00,197400.00
984.00,64061931447598200000000000000000.00,66836.92,0.00,0.00,320309657237991000000000000000000.00,200510.75,197700.00,197700.00
985.00,68546266648930100000000000000000.00,67438.45,0.00,0.00,342731333244651000000000000000000.00,202315.35,198000.00,198000.00
986.00,73344505314355200000000000000000.00,68045.40,0.00,0.00,366722526571776000000000000000000.00,204136.19,198300.00,198300.00
987.00,78478620686360100000000000000000.00,68657.80,0.00,0.00,392393103431801000000000000000000.00,205973.41,198600.00,198600.00
988.00,83972124134405300000000000000000.00,69275.72,0.00,0.00,419860620672027000000000000000000.00,207827.17,198900.00,198900.00
989.00,89850172823813700000000000000000.00,69899.21,0.00,0.00,449250864119068000000000000000000.00,209697.62,199200.00,199200.00
990.00,96139684921480600000000000000000.00,70528.30,0.00,0.00,480698424607403000000000000000000.00,211584.90,199500.00,199500.00
991.00,109599240810488000000000000000000.00,71163.05,0.00,0.00,547996204052440000000000000000000.00,213489.16,199800.00,199800.00
992.00,117271187667222000000000000000000.00,71803.52,0.00,0.00,586355938336110000000000000000000.00,215410.56,200100.00,200100.00
993.00,125480170803928000000000000000000.00,72449.75,0.00,0.00,627400854019638000000000000000000.00,217349.26,200400.00,200400.00
994.00,134263782760203000000000000000000.00,73101.80,0.00,0.00,671318913801013000000000000000000.00,219305.40,200700.00,200700.00
995.00,143662247553417000000000000000000.00,73759.72,0.00,0.00,718311237767084000000000000000000.00,221279.15,201000.00,201000.00
996.00,153718604882156000000000000000000.00,74423.55,0.00,0.00,768593024410780000000000000000000.00,223270.66,201300.00,201300.00
997.00,164478907223907000000000000000000.00,75093.37,0.00,0.00,822394536119534000000000000000000.00,225280.10,201600.00,201600.00
998.00,175992430729580000000000000000000.00,75769.21,0.00,0.00,879962153647902000000000000000000.00,227307.62,201900.00,201900.00
999.00,188311900880651000000000000000000.00,76451.13,0.00,0.00,941559504403255000000000000000000.00,229353.39,202200.00,202200.00
1000.00,201493733942297000000000000000000.00,77139.19,0.00,0.00,1511203004567220000000000000000000.00,231417.57,202500.00,202500.00
1001.00,237762606051910000000000000000000.00,77833.44,0.00,0.00,1188813030259550000000000000000000.00,233500.33,202500.00,202500.00
1002.00,254405988475544000000000000000000.00,78533.94,0.00,0.00,1272029942377720000000000000000000.00,235601.83,202500.00,202500.00
1003.00,272214407668832000000000000000000.00,79240.75,0.00,0.00,1361072038344160000000000000000000.00,237722.25,202500.00,202500.00
1004.00,291269416205650000000000000000000.00,79953.92,0.00,0.00,1456347081028250000000000000000000.00,239861.75,202500.00,202500.00
1005.00,311658275340045000000000000000000.00,80673.50,0.00,0.00,1558291376700230000000000000000000.00,242020.50,202500.00,202500.00
1006.00,333474354613849000000000000000000.00,81399.56,0.00,0.00,1667371773069240000000000000000000.00,244198.69,202500.00,202500.00
1007.00,356817559436818000000000000000000.00,82132.16,0.00,0.00,1784087797184090000000000000000000.00,246396.47,202500.00,202500.00
1008.00,381794788597395000000000000000000.00,82871.35,0.00,0.00,1908973942986980000000000000000000.00,248614.04,202500.00,202500.00
1009.00,408520423799213000000000000000000.00,83617.19,0.00,0.00,2042602118996070000000000000000000.00,250851.57,202500.00,202500.00
1010.00,437116853465158000000000000000000.00,84369.74,0.00,0.00,2185584267325790000000000000000000.00,253109.23,202500.00,202500.00
1011.00,467715033207719000000000000000000.00,85129.07,0.00,0.00,2338575166038590000000000000000000.00,255387.22,202500.00,202500.00
1012.00,500455085532259000000000000000000.00,85895.23,0.00,0.00,2502275427661300000000000000000000.00,257685.70,202500.00,202500.00
1013.00,535486941519518000000000000000000.00,86668.29,0.00,0.00,2677434707597590000000000000000000.00,260004.87,202500.00,202500.00
1014.00,572971027425884000000000000000000.00,87448.31,0.00,0.00,2864855137129420000000000000000000.00,262344.92,202500.00,202500.00
1015.00,613078999345696000000000000000000.00,88235.34,0.00,0.00,3065394996728480000000000000000000.00,264706.02,202500.00,202500.00
1016.00,655994529299894000000000000000000.00,89029.46,0.00,0.00,3279972646499470000000000000000000.00,267088.37,202500.00,202500.00
1017.00,701914146350887000000000000000000.00,89830.72,0.00,0.00,3509570731754440000000000000000000.00,269492.17,202500.00,202500.00
1018.00,751048136595449000000000000000000.00,90639.20,0.00,0.00,3755240682977250000000000000000000.00,271917.60,202500.00,202500.00
1019.00,803621506157131000000000000000000.00,91454.95,0.00,0.00,4018107530785650000000000000000000.00,274364.86,202500.00,202500.00
1020.00,859875011588130000000000000000000.00,92278.05,0.00,0.00,4299375057940650000000000000000000.00,276834.14,202500.00,202500.00
1021.00,920066262399299000000000000000000.00,93108.55,0.00,0.00,4600331311996490000000000000000000.00,279325.65,202500.00,202500.00
1022.00,984470900767250000000000000000000.00,93946.53,0.00,0.00,4922354503836250000000000000000000.00,281839.58,202500.00,202500.00
1023.00,1053383863820960000000000000000000.00,94792.05,0.00,0.00,5266919319104790000000000000000000.00,284376.14,202500.00,202500.00
1024.00,1127120734288420000000000000000000.00,95645.17,0.00,0.00,5635603671442120000000000000000000.00,286935.52,202500.00,202500.00
1025.00,1206019185688610000000000000000000.00,96505.98,0.00,0.00,7236115114131690000000000000000000.00,289517.94,202500.00,202500.00
1026.00,1290440528686820000000000000000000.00,97374.53,0.00,0.00,6452202643434090000000000000000000.00,292123.60,202800.00,202650.00
1027.00,1380771365694890000000000000000000.00,98250.90,0.00,0.00,6903856828474470000000000000000000.00,294752.71,203100.00,202800.00
1028.00,1477425361293540000000000000000000.00,99135.16,0.00,0.00,7387126806467690000000000000000000.00,297405.49,203400.00,202950.00
1029.00,1580845136584080000000000000000000.00,100027.38,0.00,0.00,7904225682920420000000000000000000.00,300082.14,203700.00,203100.00
1030.00,1691504296144970000000000000000000.00,100927.63,0.00,0.00,8457521480724850000000000000000000.00,302782.88,204000.00,203250.00
1031.00,1809909596875120000000000000000000.00,101835.97,0.00,0.00,9049547984375590000000000000000000.00,305507.92,204300.00,203400.00
1032.00,1936603268656380000000000000000000.00,102752.50,0.00,0.00,9683016343281890000000000000000000.00,308257.50,204600.00,203550.00
1033.00,2072165497462320000000000000000000.00,103677.27,0.00,0.00,10360827487311600000000000000000000.00,311031.81,204900.00,203700.00
1034.00,2217217082284690000000000000000000.00,104610.37,0.00,0.00,11086085411423400000000000000000000.00,313831.10,205200.00,203850.00
1035.00,2372422278044620000000000000000000.00,105551.86,0.00,0.00,11862111390223100000000000000000000.00,316655.58,205500.00,204000.00
1036.00,2538491837507740000000000000000000.00,106501.83,0.00,0.00,12692459187538700000000000000000000.00,319505.48,205800.00,204150.00
1037.00,2716186266133280000000000000000000.00,107460.34,0.00,0.00,13580931330666400000000000000000000.00,322381.03,206100.00,204300.00
1038.00,2906319304762610000000000000000000.00,108427.49,0.00,0.00,14531596523813000000000000000000000.00,325282.46,206400.00,204450.00
1039.00,3109761656095990000000000000000000.00,109403.33,0.00,0.00,15548808280480000000000000000000000.00,328210.00,206700.00,204600.00
1040.00,3327444972022710000000000000000000.00,110387.96,0.00,0.00,16637224860113600000000000000000000.00,331163.89,207000.00,204750.00
1041.00,3560366120064300000000000000000000.00,111381.45,0.00,0.00,17801830600321500000000000000000000.00,334144.36,207300.00,204900.00
1042.00,3809591748468800000000000000000000.00,112383.89,0.00,0.00,19047958742344000000000000000000000.00,337151.66,207600.00,205050.00
1043.00,4076263170861620000000000000000000.00,113395.34,0.00,0.00,20381315854308100000000000000000000.00,340186.03,207900.00,205200.00
1044.00,4361601592821930000000000000000000.00,114415.90,0.00,0.00,21808007964109700000000000000000000.00,343247.70,208200.00,205350.00
1045.00,4666913704319470000000000000000000.00,115445.64,0.00,0.00,23334568521597300000000000000000000.00,346336.93,208500.00,205500.00
1046.00,4993597663621830000000000000000000.00,116484.65,0.00,0.00,24967988318109200000000000000000000.00,349453.96,208800.00,205650.00
1047.00,5343149500075360000000000000000000.00,117533.02,0.00,0.00,26715747500376800000000000000000000.00,352599.05,209100.00,205800.00
1048.00,5717169965080640000000000000000000.00,118590.81,0.00,0.00,28585849825403200000000000000000000.00,355772.44,209400.00,205950.00
1049.00,6117371862636280000000000000000000.00,119658.13,0.00,0.00,30586859313181400000000000000000000.00,358974.39,209700.00,206100.00
1050.00,6545587893020820000000000000000000.00,120735.05,0.00,0.00,39273527358124900000000000000000000.00,362205.16,210000.00,206250.00
1051.00,7461970198043740000000000000000000.00,121821.67,0.00,0.00,37309850990218700000000000000000000.00,365465.01,210300.00,206400.00
1052.00,7984308111906800000000000000000000.00,122918.07,0.00,0.00,39921540559534000000000000000000000.00,368754.20,206550.00,210600.00
1053.00,8543209679740280000000000000000000.00,124024.33,0.00,0.00,42716048398701400000000000000000000.00,372072.98,206700.00,210900.00
1054.00,9141234357322100000000000000000000.00,125140.55,0.00,0.00,45706171786610500000000000000000000.00,375421.64,206850.00,211200.00
1055.00,9781120762334640000000000000000000.00,126266.81,0.00,0.00,48905603811673200000000000000000000.00,378800.43,207000.00,211500.00
1056.00,10465799215698100000000000000000000.00,127403.21,0.00,0.00,52328996078490300000000000000000000.00,382209.64,207150.00,211800.00
1057.00,11198405160796900000000000000000000.00,128549.84,0.00,0.00,55992025803984700000000000000000000.00,385649.53,207300.00,212100.00
1058.00,11982293522052700000000000000000000.00,129706.79,0.00,0.00,59911467610263600000000000000000000.00,389120.37,207450.00,212400.00
1059.00,12821054068596400000000000000000000.00,130874.15,0.00,0.00,64105270342982100000000000000000000.00,392622.45,207600.00,212700.00
1060.00,13718527853398200000000000000000000.00,132052.02,0.00,0.00,68592639266990800000000000000000000.00,396156.06,207750.00,213000.00
1061.00,14678824803136000000000000000000000.00,133240.49,0.00,0.00,73394124015680200000000000000000000.00,399721.46,207900.00,213300.00
1062.00,15706342539355600000000000000000000.00,134439.65,0.00,0.00,78531712696777800000000000000000000.00,403318.95,208050.00,213600.00
1063.00,16805786517110400000000000000000000.00,135649.61,0.00,0.00,84028932585552200000000000000000000.00,406948.82,208200.00,213900.00
1064.00,17982191573308200000000000000000000.00,136870.45,0.00,0.00,89910957866540900000000000000000000.00,410611.36,208350.00,214200.00
1065.00,19240944983439800000000000000000000.00,138102.29,0.00,0.00,96204724917198800000000000000000000.00,414306.87,208500.00,214500.00
1066.00,20587811132280500000000000000000000.00,139345.21,0.00,0.00,102939055661403000000000000000000000.00,418035.63,208650.00,214800.00
1067.00,22028957911540200000000000000000000.00,140599.32,0.00,0.00,110144789557701000000000000000000000.00,421797.95,208800.00,215100.00
1068.00,23570984965348000000000000000000000.00,141864.71,0.00,0.00,117854924826740000000000000000000000.00,425594.13,208950.00,215400.00
1069.00,25220953912922400000000000000000000.00,143141.49,0.00,0.00,126104769564612000000000000000000000.00,429424.48,209100.00,215700.00
1070.00,26986420686826900000000000000000000.00,144429.77,0.00,0.00,134932103434135000000000000000000000.00,433289.30,209250.00,216000.00
1071.00,28875470134904800000000000000000000.00,145729.63,0.00,0.00,144377350674524000000000000000000000.00,437188.90,209400.00,216300.00
1072.00,30896753044348100000000000000000000.00,147041.20,0.00,0.00,154483765221741000000000000000000000.00,441123.60,209550.00,216600.00
1073.00,33059525757452500000000000000000000.00,148364.57,0.00,0.00,165297628787263000000000000000000000.00,445093.71,209700.00,216900.00
1074.00,35373692560474200000000000000000000.00,149699.85,0.00,0.00,176868462802371000000000000000000000.00,449099.56,209850.00,217200.00
1075.00,37849851039707400000000000000000000.00,151047.15,0.00,0.00,283873882797805000000000000000000000.00,453141.45,210000.00,217500.00
1076.00,40499340612486900000000000000000000.00,152406.58,0.00,0.00,202496703062435000000000000000000000.00,457219.73,210150.00,217800.00
1077.00,43334294455361000000000000000000000.00,153778.23,0.00,0.00,216671472276805000000000000000000000.00,461334.70,218100.00,218100.00
1078.00,46367695067236300000000000000000000.00,155162.24,0.00,0.00,231838475336181000000000000000000000.00,465486.72,218400.00,218400.00
1079.00,49613433721942800000000000000000000.00,156558.70,0.00,0.00,248067168609714000000000000000000000.00,469676.10,218700.00,218700.00
1080.00,53086374082478800000000000000000000.00,157967.73,0.00,0.00,265431870412394000000000000000000000.00,473903.18,219000.00,219000.00
1081.00,60518466454025800000000000000000000.00,159389.44,0.00,0.00,302592332270129000000000000000000000.00,478168.31,219300.00,219300.00
1082.00,64754759105807700000000000000000000.00,160823.94,0.00,0.00,323773795529038000000000000000000000.00,482471.82,219600.00,219600.00
1083.00,69287592243214200000000000000000000.00,162271.36,0.00,0.00,346437961216071000000000000000000000.00,486814.07,219900.00,219900.00
1084.00,74137723700239200000000000000000000.00,163731.80,0.00,0.00,370688618501196000000000000000000000.00,491195.40,220200.00,220200.00
1085.00,79327364359255900000000000000000000.00,165205.39,0.00,0.00,396636821796280000000000000000000000.00,495616.16,220500.00,220500.00
1086.00,84880279864403800000000000000000000.00,166692.23,0.00,0.00,424401399322019000000000000000000000.00,500076.70,220800.00,220800.00
1087.00,90821899454912100000000000000000000.00,168192.46,0.00,0.00,454109497274561000000000000000000000.00,504577.39,221100.00,221100.00
1088.00,97179432416756000000000000000000000.00,169706.20,0.00,0.00,485897162083780000000000000000000000.00,509118.59,221400.00,221400.00
1089.00,103981992685929000000000000000000000.00,171233.55,0.00,0.00,519909963429644000000000000000000000.00,513700.66,221700.00,221700.00
1090.00,111260732173944000000000000000000000.00,172774.65,0.00,0.00,556303660869720000000000000000000000.00,518323.96,222000.00,222000.00
1091.00,126837234678296000000000000000000000.00,174329.63,0.00,0.00,634186173391480000000000000000000000.00,522988.88,222300.00,222300.00
